year,month,day,hour,minute,second,AN311,AN422,AN423,TP1721,RH1722,BA1723,TP1711,RH1712,BA1713,MM252,MM261,MM262,MM263,MM264,MM256,MM211,CM861,CR863,P_864,TC862,WM868,AMP1_IR,AMP2_IR,DMP3_IR,DMP4_IR,AMP5_IR,F_SIDE,V,datetime,day_nb,day_nb_ind,hour_ind,minute_ind,second_ind,time_gap,event,period_id
2014,4,26,13,7,38,2.4,0.2,0.1,26.1,55,1106.2,29.6,72,1107.0,0.0,4.4,0.7,0.7,0.6,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:38,116,56,1333,79987,4799258,0 days 00:00:01,1,1
2014,4,26,13,7,39,2.4,0.2,0.1,26.1,55,1106.1,29.6,72,1107.0,0.0,4.4,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:39,116,56,1333,79987,4799259,0 days 00:00:01,1,1
2014,4,26,13,7,40,2.5,0.2,0.1,26.1,55,1106.1,29.6,72,1107.0,0.0,4.4,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:40,116,56,1333,79987,4799260,0 days 00:00:01,1,1
2014,4,26,13,7,41,2.5,0.2,0.1,26.1,55,1106.1,29.6,72,1107.0,0.0,4.3,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:41,116,56,1333,79987,4799261,0 days 00:00:01,1,1
2014,4,26,13,7,42,2.5,0.2,0.1,26.1,55,1106.1,29.6,72,1107.0,0.0,4.3,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:42,116,56,1333,79987,4799262,0 days 00:00:01,1,1
2014,4,26,13,7,43,2.5,0.2,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:43,116,56,1333,79987,4799263,0 days 00:00:01,1,1
2014,4,26,13,7,44,2.5,0.2,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.7,0.7,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:44,116,56,1333,79987,4799264,0 days 00:00:01,1,1
2014,4,26,13,7,45,2.5,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.1,0.8,0.8,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:45,116,56,1333,79987,4799265,0 days 00:00:01,1,1
2014,4,26,13,7,46,2.5,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.1,0.8,0.8,0.7,0.6,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:46,116,56,1333,79987,4799266,0 days 00:00:01,1,1
2014,4,26,13,7,47,2.5,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,45.0,70,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:47,116,56,1333,79987,4799267,0 days 00:00:01,1,1
2014,4,26,13,7,48,2.5,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,45.0,70,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:48,116,56,1333,79987,4799268,0 days 00:00:01,1,1
2014,4,26,13,7,49,2.5,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:49,116,56,1333,79987,4799269,0 days 00:00:01,1,1
2014,4,26,13,7,50,2.4,0.3,0.1,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:50,116,56,1333,79987,4799270,0 days 00:00:01,1,1
2014,4,26,13,7,51,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:51,116,56,1333,79987,4799271,0 days 00:00:01,1,1
2014,4,26,13,7,52,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.7,0.8,0.7,0.6,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:52,116,56,1333,79987,4799272,0 days 00:00:01,1,1
2014,4,26,13,7,53,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.8,0.7,0.6,0.7,45.0,70,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:53,116,56,1333,79987,4799273,0 days 00:00:01,1,1
2014,4,26,13,7,54,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.8,0.7,0.6,0.7,45.0,70,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:54,116,56,1333,79987,4799274,0 days 00:00:01,1,1
2014,4,26,13,7,55,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.7,0.7,0.7,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:55,116,56,1333,79987,4799275,0 days 00:00:01,1,1
2014,4,26,13,7,56,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.7,0.7,0.7,0.7,45.0,71,97.2,33.8,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:56,116,56,1333,79987,4799276,0 days 00:00:01,1,1
2014,4,26,13,7,57,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.7,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:57,116,56,1333,79987,4799277,0 days 00:00:01,1,1
2014,4,26,13,7,58,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.2,0.8,0.7,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:58,116,56,1333,79987,4799278,0 days 00:00:01,1,1
2014,4,26,13,7,59,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.9,0.7,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:07:59,116,56,1333,79987,4799279,0 days 00:00:01,1,1
2014,4,26,13,8,0,2.5,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.9,0.7,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:00,116,56,1333,79988,4799280,0 days 00:00:01,1,1
2014,4,26,13,8,1,2.5,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.9,0.8,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:01,116,56,1333,79988,4799281,0 days 00:00:01,1,1
2014,4,26,13,8,2,2.4,0.3,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,4.3,0.9,0.8,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:02,116,56,1333,79988,4799282,0 days 00:00:01,1,1
2014,4,26,13,8,3,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.4,0.9,0.8,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:03,116,56,1333,79988,4799283,0 days 00:00:01,1,1
2014,4,26,13,8,4,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.4,0.9,0.8,0.7,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:04,116,56,1333,79988,4799284,0 days 00:00:01,1,1
2014,4,26,13,8,5,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.6,1.0,0.8,0.6,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:05,116,56,1333,79988,4799285,0 days 00:00:01,1,1
2014,4,26,13,8,6,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.6,1.0,0.8,0.6,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:06,116,56,1333,79988,4799286,0 days 00:00:01,1,1
2014,4,26,13,8,7,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.6,1.0,0.8,0.6,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:07,116,56,1333,79988,4799287,0 days 00:00:01,1,1
2014,4,26,13,8,8,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.6,1.0,0.8,0.6,0.7,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:08,116,56,1333,79988,4799288,0 days 00:00:01,1,1
2014,4,26,13,8,9,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.6,1.0,0.7,0.7,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:09,116,56,1333,79988,4799289,0 days 00:00:01,1,1
2014,4,26,13,8,10,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.9,0.0,4.6,1.0,0.7,0.7,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:10,116,56,1333,79988,4799290,0 days 00:00:01,1,1
2014,4,26,13,8,11,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.5,1.0,0.8,0.7,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:11,116,56,1333,79988,4799291,0 days 00:00:01,1,1
2014,4,26,13,8,12,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.5,1.0,0.8,0.7,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:12,116,56,1333,79988,4799292,0 days 00:00:01,1,1
2014,4,26,13,8,13,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.4,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:13,116,56,1333,79988,4799293,0 days 00:00:01,1,1
2014,4,26,13,8,14,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,4.4,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:14,116,56,1333,79988,4799294,0 days 00:00:01,1,1
2014,4,26,13,8,15,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,3.3,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:15,116,56,1333,79988,4799295,0 days 00:00:01,1,1
2014,4,26,13,8,16,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,3.3,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:16,116,56,1333,79988,4799296,0 days 00:00:01,1,1
2014,4,26,13,8,17,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.9,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:17,116,56,1333,79988,4799297,0 days 00:00:01,1,1
2014,4,26,13,8,18,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.9,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:18,116,56,1333,79988,4799298,0 days 00:00:01,1,1
2014,4,26,13,8,19,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.9,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:19,116,56,1333,79988,4799299,0 days 00:00:01,1,1
2014,4,26,13,8,20,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.9,1.0,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:20,116,56,1333,79988,4799300,0 days 00:00:01,1,1
2014,4,26,13,8,21,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.8,0.9,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:21,116,56,1333,79988,4799301,0 days 00:00:01,1,1
2014,4,26,13,8,22,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.8,0.9,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:22,116,56,1333,79988,4799302,0 days 00:00:01,1,1
2014,4,26,13,8,23,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.3,0.8,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:23,116,56,1333,79988,4799303,0 days 00:00:01,1,1
2014,4,26,13,8,24,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.3,0.8,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:24,116,56,1333,79988,4799304,0 days 00:00:01,1,1
2014,4,26,13,8,25,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,1.4,0.8,0.8,0.6,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:25,116,56,1333,79988,4799305,0 days 00:00:01,1,1
2014,4,26,13,8,26,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,1.4,0.8,0.8,0.6,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:26,116,56,1333,79988,4799306,0 days 00:00:01,1,1
2014,4,26,13,8,27,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.6,0.9,0.8,0.6,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:27,116,56,1333,79988,4799307,0 days 00:00:01,1,1
2014,4,26,13,8,28,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.6,0.9,0.8,0.6,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:28,116,56,1333,79988,4799308,0 days 00:00:01,1,1
2014,4,26,13,8,29,2.3,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.9,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:29,116,56,1333,79988,4799309,0 days 00:00:01,1,1
2014,4,26,13,8,30,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.9,0.8,0.6,0.8,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:30,116,56,1333,79988,4799310,0 days 00:00:01,1,1
2014,4,26,13,8,31,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.2,0.9,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:31,116,56,1333,79988,4799311,0 days 00:00:01,1,1
2014,4,26,13,8,32,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.2,0.9,0.8,0.7,0.8,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:32,116,56,1333,79988,4799312,0 days 00:00:01,1,1
2014,4,26,13,8,33,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.1,0.9,0.7,0.7,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:33,116,56,1333,79988,4799313,0 days 00:00:01,1,1
2014,4,26,13,8,34,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,2.1,0.9,0.7,0.7,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:34,116,56,1333,79988,4799314,0 days 00:00:01,1,1
2014,4,26,13,8,35,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.9,0.7,0.7,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:35,116,56,1333,79988,4799315,0 days 00:00:01,1,1
2014,4,26,13,8,36,2.2,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.9,0.7,0.7,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:36,116,56,1333,79988,4799316,0 days 00:00:01,1,1
2014,4,26,13,8,45,2.5,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.5,0.8,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:45,116,56,1333,79988,4799325,0 days 00:00:01,1,1
2014,4,26,13,8,46,2.5,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.5,0.8,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:46,116,56,1333,79988,4799326,0 days 00:00:01,1,1
2014,4,26,13,8,47,2.5,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.8,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:47,116,56,1333,79988,4799327,0 days 00:00:01,1,1
2014,4,26,13,8,48,2.5,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.8,0.8,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:48,116,56,1333,79988,4799328,0 days 00:00:01,1,1
2014,4,26,13,8,49,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.6,0.8,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:49,116,56,1333,79988,4799329,0 days 00:00:01,1,1
2014,4,26,13,8,50,2.4,0.3,0.2,26.1,55,1106.0,29.6,72,1106.8,0.0,0.6,0.8,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:08:50,116,56,1333,79988,4799330,0 days 00:00:01,1,1
2014,4,26,13,9,3,2.4,0.2,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,1.1,0.7,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:03,116,56,1333,79989,4799343,0 days 00:00:01,1,1
2014,4,26,13,9,4,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1106.9,0.0,1.1,0.7,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:04,116,56,1333,79989,4799344,0 days 00:00:01,1,1
2014,4,26,13,9,5,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.5,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:05,116,56,1333,79989,4799345,0 days 00:00:01,1,1
2014,4,26,13,9,6,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.5,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:06,116,56,1333,79989,4799346,0 days 00:00:01,1,1
2014,4,26,13,9,7,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.5,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:07,116,56,1333,79989,4799347,0 days 00:00:01,1,1
2014,4,26,13,9,8,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.5,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:08,116,56,1333,79989,4799348,0 days 00:00:01,1,1
2014,4,26,13,9,9,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.7,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:09,116,56,1333,79989,4799349,0 days 00:00:01,1,1
2014,4,26,13,9,10,2.5,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,1.7,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:10,116,56,1333,79989,4799350,0 days 00:00:01,1,1
2014,4,26,13,9,11,2.4,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,2.0,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:11,116,56,1333,79989,4799351,0 days 00:00:01,1,1
2014,4,26,13,9,12,2.4,0.2,0.2,26.1,55,1106.1,29.6,72,1107.0,0.0,2.0,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:12,116,56,1333,79989,4799352,0 days 00:00:01,1,1
2014,4,26,13,9,13,2.4,0.2,0.2,26.1,55,1106.2,29.6,72,1107.0,0.0,1.4,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:13,116,56,1333,79989,4799353,0 days 00:00:01,1,1
2014,4,26,13,9,14,2.4,0.2,0.2,26.1,55,1106.2,29.6,72,1107.0,0.0,1.4,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:14,116,56,1333,79989,4799354,0 days 00:00:01,1,1
2014,4,26,13,9,15,2.4,0.1,0.2,26.1,55,1106.2,29.6,72,1107.0,0.0,3.2,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:15,116,56,1333,79989,4799355,0 days 00:00:01,1,1
2014,4,26,13,9,16,2.4,0.1,0.2,26.1,55,1106.2,29.6,72,1107.0,0.0,3.2,0.6,0.8,0.7,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:16,116,56,1333,79989,4799356,0 days 00:00:01,1,1
2014,4,26,13,9,17,2.4,0.1,0.2,26.1,55,1106.2,29.6,72,1107.1,0.0,4.6,0.6,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:17,116,56,1333,79989,4799357,0 days 00:00:01,1,1
2014,4,26,13,9,18,2.4,0.1,0.2,26.1,55,1106.2,29.6,72,1107.1,0.0,4.6,0.6,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:18,116,56,1333,79989,4799358,0 days 00:00:01,1,1
2014,4,26,13,9,19,2.4,0.1,0.1,26.1,55,1106.2,29.6,72,1107.1,0.0,5.0,0.6,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:19,116,56,1333,79989,4799359,0 days 00:00:01,1,1
2014,4,26,13,9,20,2.4,0.1,0.1,26.1,55,1106.2,29.6,72,1107.1,0.0,5.0,0.6,0.8,0.6,0.9,0.7,44.7,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:20,116,56,1333,79989,4799360,0 days 00:00:01,1,1
2014,4,26,13,9,21,2.4,0.1,0.1,26.1,55,1106.2,29.6,72,1107.1,0.0,5.0,0.6,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:21,116,56,1333,79989,4799361,0 days 00:00:01,1,1
2014,4,26,13,9,22,2.4,0.1,0.1,26.1,55,1106.2,29.6,72,1107.1,0.0,5.0,0.6,0.8,0.6,0.9,0.7,44.8,71,97.2,33.8,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-26 13:09:22,116,56,1333,79989,4799362,0 days 00:00:01,1,1
